EmployeeID,Name,Age,Gender,Department,JobRole,Education,YearsAtCompany,MonthlyIncome,PerformanceRating,Attrition,OverTime,WorkLifeBalance,TrainingTimesLastYear,JobSatisfaction
E6156,Stacey Stone,34,Female,Engineering,Engineer,Bachelors,12,138397,4,No,No,4,9,1
E6157,Laura Bailey,50,Male,Sales,Manager,Diploma,11,134965,4,No,No,3,1,2
E6158,Patrick Bush,40,Male,Operations,Engineer,Masters,4,74429,4,No,No,2,2,1
E6159,Jose Lopez,24,Male,Marketing,Specialist,PhD,15,143454,3,No,Yes,3,3,4
E6160,Jennifer Brown,29,Female,Engineering,Specialist,Diploma,0,33522,1,No,No,3,7,4
E6161,Nicole Bright,29,Male,Engineering,Specialist,PhD,8,129807,4,No,No,2,8,3
E6162,Christina Ramirez,41,Male,Sales,Analyst,Bachelors,13,65499,5,No,Yes,2,2,3
E6163,Thomas Brewer,25,Female,Engineering,Manager,Masters,7,91406,4,No,No,3,5,2
E6164,Sarah Berry,42,Male,Operations,Specialist,Bachelors,2,55135,3,No,No,3,9,2
E6165,Austin Conley,24,Male,Operations,Manager,Bachelors,6,64013,3,Yes,Yes,4,3,3
E6166,Daniel Luna,29,Male,Finance,Analyst,Bachelors,3,33568,3,No,No,2,6,1
E6167,Sharon Johnson,44,Male,Engineering,Manager,Bachelors,14,87719,5,No,Yes,3,6,4
E6168,Kenneth Maxwell,37,Male,Engineering,Executive,PhD,11,109556,2,No,No,1,9,1
E6169,Laurie Bailey,34,Female,Finance,Analyst,PhD,8,134317,1,Yes,No,3,1,3
E6170,Eric Woods,24,Female,Sales,Analyst,Diploma,17,118587,5,Yes,No,3,8,4
E6171,Nancy Lee,30,Male,Engineering,Engineer,Bachelors,12,94629,3,Yes,No,3,6,1
E6172,Christina Smith,35,Male,Engineering,Specialist,Masters,2,34013,3,No,No,3,5,2
E6173,John Clark,34,Female,Sales,Analyst,Masters,6,53673,4,No,No,2,8,1
E6174,Anna Ponce,28,Male,Sales,Manager,Bachelors,18,76015,4,No,No,4,1,1
E6175,Anthony Hernandez,36,Male,HR,Executive,Bachelors,7,86085,3,No,Yes,4,6,3
E6176,Daniel Wilson,28,Female,Finance,Manager,Bachelors,10,129282,3,No,No,4,3,3
E6177,Melody Stevens,59,Male,Engineering,Manager,Diploma,4,111143,3,No,No,4,8,1
E6178,Matthew Brown,55,Male,HR,Executive,Diploma,15,121181,4,Yes,No,3,4,4
E6179,Nichole Davis,43,Male,HR,Engineer,PhD,2,52779,4,Yes,Yes,3,0,2
E6180,James Anderson,45,Female,Operations,Specialist,Bachelors,0,87918,2,No,No,2,8,3
E6181,Bryan Griffith,58,Male,Sales,Analyst,Bachelors,9,116054,3,No,No,4,3,1
E6182,Nathan Stanley,22,Male,Engineering,Specialist,Diploma,9,40703,3,No,No,1,1,4
E6183,Olivia Randolph,31,Male,Operations,Engineer,Bachelors,15,31495,4,Yes,No,2,6,2
E6184,Marcus Blair,37,Female,Engineering,Executive,Masters,10,73530,3,Yes,Yes,3,3,1
E6185,Kenneth Reynolds,29,Male,Marketing,Specialist,Bachelors,18,149969,3,No,No,2,4,1
E6186,Joshua Guerrero,46,Male,Engineering,Manager,Diploma,19,71434,1,No,Yes,3,4,2
E6187,Shawn Shepherd,33,Female,Sales,Analyst,Bachelors,12,94289,4,No,No,3,0,3
E6188,Ashley Duran,46,Female,Engineering,Analyst,Bachelors,14,139482,3,No,No,4,5,4
E6189,Brian Mitchell,38,Male,Engineering,Engineer,Masters,9,148138,3,Yes,Yes,2,7,1
E6190,Melanie Garrett,47,Male,Sales,Engineer,Bachelors,3,34425,3,No,No,2,7,4
E6191,George Smith,35,Female,Engineering,Executive,Diploma,18,86476,2,No,Yes,3,7,3
E6192,Vicki Hernandez,57,Female,Operations,Engineer,Bachelors,14,76221,3,No,No,2,1,1
E6193,Carl Larsen,44,Male,HR,Specialist,Diploma,5,58952,4,Yes,No,3,8,2
E6194,Mercedes Richardson,27,Male,Engineering,Analyst,Masters,16,145549,4,No,Yes,3,8,2
E6195,Mikayla Franco,26,Male,Engineering,Executive,Masters,12,76558,4,No,No,3,3,1
E6196,Patrick Rios,46,Male,Marketing,Engineer,Diploma,19,40713,3,No,Yes,2,9,3
E6197,Cindy Estrada,39,Female,Marketing,Manager,Masters,16,53080,3,No,Yes,2,8,3
E6198,Bethany Neal,34,Male,Marketing,Analyst,Bachelors,14,59646,4,No,No,1,2,3
E6199,Alan Davis DVM,35,Female,Finance,Executive,Bachelors,6,85853,3,No,No,3,3,3
E6200,Donald Coleman,49,Female,Sales,Analyst,Bachelors,10,25829,4,No,No,1,1,4
E6201,Gabriel Richardson,39,Male,Finance,Specialist,Masters,17,46788,4,No,No,3,6,1
E6202,Thomas Lewis,49,Male,Engineering,Engineer,Bachelors,19,112873,3,No,Yes,4,7,1
E6203,Todd Beasley,48,Female,Marketing,Engineer,Bachelors,18,39204,3,No,Yes,4,5,2
E6204,Allison Branch,53,Male,Operations,Engineer,Bachelors,7,113369,3,No,Yes,1,4,4
E6205,Jenny Cox,30,Female,Engineering,Manager,Masters,17,37301,3,No,No,3,4,1
E6206,David Simpson,53,Other,Engineering,Specialist,Bachelors,9,123351,4,Yes,Yes,3,2,1
E6207,Kyle Brown,41,Male,Engineering,Manager,PhD,17,81619,3,No,Yes,2,4,4
E6208,Tracey Reynolds,49,Male,Sales,Specialist,Bachelors,16,83609,3,No,Yes,2,9,1
E6209,Alison Perez,54,Male,Engineering,Specialist,Masters,8,86312,4,No,No,4,9,1
E6210,Douglas Santos,25,Female,Engineering,Specialist,PhD,2,86186,3,No,No,3,0,1
E6211,Grace Green,55,Female,Operations,Engineer,Bachelors,14,94111,4,Yes,Yes,3,2,3
E6212,Samantha Cohen,24,Female,Finance,Engineer,PhD,11,149789,3,No,No,3,9,1
E6213,Courtney Page,47,Female,Operations,Engineer,Masters,16,141422,5,No,No,2,2,4
E6214,David Martinez,29,Male,Engineering,Manager,PhD,5,34313,3,No,No,2,0,4
E6215,Susan Sullivan,27,Female,HR,Executive,Masters,8,148695,3,No,No,3,5,3
E6216,Thomas Bowman MD,37,Female,Sales,Specialist,Bachelors,9,54821,3,No,Yes,2,9,2
E6217,Elizabeth Brown,45,Female,Sales,Manager,Diploma,2,55879,3,No,No,3,6,2
E6218,Michael Bolton,51,Male,Engineering,Engineer,Masters,5,63152,3,No,No,1,8,4
E6219,Jeffery Thompson,34,Female,Sales,Engineer,Bachelors,12,38558,3,No,Yes,4,5,3
E6220,John Rodriguez,26,Female,Engineering,Executive,Diploma,13,117130,4,No,No,3,4,4
E6221,Danielle Hamilton,46,Female,Operations,Engineer,Diploma,3,47712,4,No,No,2,2,1
E6222,Justin Hammond,41,Female,Engineering,Specialist,Bachelors,9,122581,4,Yes,No,2,4,3
E6223,Kayla Williams,39,Female,Marketing,Analyst,Bachelors,18,55265,4,No,No,3,7,1
E6224,Thomas Sparks,39,Female,Sales,Engineer,Masters,15,67679,1,No,Yes,1,5,2
E6225,Ashlee Ross,23,Female,Engineering,Executive,Diploma,6,31926,3,No,No,3,6,4
E6226,Ann Martin,31,Female,HR,Analyst,Bachelors,4,39966,3,No,No,4,1,2
E6227,Kimberly Black,33,Male,Operations,Specialist,Masters,11,132230,2,No,Yes,4,2,1
E6228,Meagan West,34,Male,Sales,Specialist,Masters,14,110436,4,No,No,4,9,2
E6229,Andre Cortez,32,Male,Engineering,Specialist,Bachelors,0,41015,4,No,No,2,7,2
E6230,Michele Ford,40,Female,Engineering,Executive,Masters,5,76058,4,No,No,3,1,1
E6231,Andrew Chavez,56,Female,Engineering,Analyst,Bachelors,18,26262,4,No,Yes,3,5,4
E6232,Joel Perez,47,Other,Marketing,Specialist,Masters,4,107477,3,No,No,3,3,4
E6233,Anthony Berg,35,Male,HR,Engineer,Bachelors,8,87692,5,No,No,3,7,1
E6234,Joseph Hill,45,Male,Finance,Analyst,Bachelors,6,129774,3,No,No,3,0,3
E6235,Robert Thompson,22,Male,Marketing,Specialist,PhD,8,110282,4,No,Yes,3,2,2
E6236,Allison Cunningham,43,Male,Engineering,Analyst,Bachelors,15,90500,2,No,No,3,3,3
E6237,Joseph Rice,44,Female,Engineering,Engineer,Masters,4,37353,2,No,No,3,6,1
E6238,Jeffery Jordan,40,Male,Sales,Manager,Masters,9,105184,3,No,Yes,1,4,3
E6239,Allen Martinez,39,Female,Marketing,Specialist,Bachelors,14,98583,2,No,No,3,1,2
E6240,Cristian Lambert,33,Female,Operations,Engineer,Bachelors,14,41673,2,No,Yes,2,8,2
E6241,Christina Powell,49,Male,Engineering,Executive,Bachelors,12,43658,3,No,No,3,0,3
E6242,Tamara Gonzales,49,Female,Operations,Specialist,Bachelors,19,78022,4,No,No,1,9,4
E6243,Jeffrey Long,54,Male,Engineering,Manager,PhD,17,77747,5,Yes,No,3,1,2
E6244,Angela Richards,40,Male,HR,Engineer,Masters,6,73064,3,No,No,3,0,1
E6245,Sandra Lyons,49,Female,Sales,Engineer,PhD,7,45654,5,No,Yes,4,1,2
E6246,Andrew Whitney,58,Female,Engineering,Analyst,Masters,7,102020,4,No,No,1,0,1
E6247,Jeffery Collins,47,Male,Engineering,Specialist,Bachelors,10,77864,3,No,Yes,3,7,3
E6248,Kevin Fischer,56,Male,Marketing,Manager,Bachelors,8,42230,3,Yes,No,4,9,2
E6249,Amber Chapman,55,Male,Engineering,Executive,Bachelors,5,142497,5,No,No,2,6,2
E6250,Becky King,56,Male,Operations,Analyst,Bachelors,19,82026,4,Yes,Yes,2,0,3
E6251,Matthew Richards,37,Other,Engineering,Specialist,Bachelors,1,101045,3,No,No,4,7,4
E6252,Teresa Jones,59,Female,Engineering,Manager,Bachelors,4,137821,3,No,Yes,3,4,3
E6253,Nicole Hodge,34,Male,HR,Analyst,Masters,3,134449,4,No,No,4,8,1
E6254,Debra Smith,44,Female,Engineering,Manager,Bachelors,19,144618,3,No,Yes,3,2,2
E6255,Zachary Jones,43,Male,Operations,Manager,Masters,14,117499,3,No,No,3,3,2
E6256,Amanda Bishop,37,Male,Sales,Analyst,Bachelors,6,68903,3,No,No,2,3,4
E6257,Rhonda Evans,49,Female,Operations,Analyst,Bachelors,0,65241,4,No,No,3,0,1
E6258,Samantha Noble,56,Female,Operations,Specialist,Bachelors,18,29982,3,No,No,3,2,2
E6259,Larry Fritz,29,Female,Engineering,Analyst,Bachelors,17,43303,4,No,No,3,3,3
E6260,Maria Gonzalez,43,Female,Finance,Specialist,Bachelors,1,65547,4,No,No,3,3,4
E6261,Melinda Cervantes,42,Female,HR,Manager,Bachelors,12,140546,3,No,No,1,2,1
E6262,Justin Carter,47,Male,HR,Analyst,Bachelors,13,97432,3,No,No,1,7,3
E6263,James Garcia,42,Female,Sales,Specialist,Bachelors,2,42523,5,Yes,No,3,5,2
E6264,Dustin Williams,46,Other,Engineering,Specialist,Diploma,15,49227,4,No,No,3,3,1
E6265,Derek Hall,22,Male,Sales,Executive,Bachelors,13,47254,4,No,Yes,3,1,2
E6266,Frank White,27,Female,Marketing,Specialist,Diploma,14,132530,3,No,No,3,7,2
E6267,Tracy Santiago,44,Female,Finance,Specialist,Bachelors,2,52522,3,No,Yes,3,9,2
E6268,Lauren Barr,44,Male,Sales,Executive,Masters,1,89471,3,Yes,Yes,3,2,3
E6269,Jill Smith DDS,44,Female,Engineering,Engineer,Masters,2,131662,4,No,Yes,3,1,1
E6270,Carmen Jordan,53,Male,Operations,Analyst,Masters,8,32177,1,No,No,3,0,3
E6271,Mary Johnson DDS,51,Female,Engineering,Executive,Bachelors,7,51585,2,No,No,3,6,4
E6272,Sally Fernandez,34,Male,Engineering,Specialist,Bachelors,18,52186,3,No,Yes,3,0,4
E6273,Brandon Brown,39,Female,Marketing,Specialist,Masters,19,141511,3,No,No,2,1,2
E6274,Maurice Johnson,44,Male,Marketing,Analyst,Bachelors,19,125275,5,No,Yes,2,9,2
E6275,Lori Davis,36,Male,Operations,Manager,Masters,14,99055,2,No,No,4,6,3
E6276,Taylor Acevedo,54,Male,HR,Executive,Diploma,11,62934,3,No,No,3,2,1
E6277,Cynthia Cohen,42,Female,Operations,Engineer,Masters,13,143284,4,No,Yes,3,4,4
E6278,Laura Larson,44,Female,Finance,Analyst,Bachelors,17,38689,3,No,Yes,3,3,3
E6279,Penny West,48,Female,Operations,Analyst,Bachelors,1,96490,3,No,Yes,3,3,2
E6280,Brian Daugherty,39,Female,HR,Executive,Bachelors,10,42204,4,No,No,1,3,4
E6281,Monica Medina,45,Male,Operations,Specialist,Masters,0,37084,1,No,Yes,4,0,3
E6282,Tracey Reilly,28,Male,Operations,Specialist,Masters,18,78646,5,No,No,3,4,4
E6283,Robin York,41,Female,Sales,Engineer,Bachelors,13,54108,3,No,No,3,8,3
E6284,Tanya Shannon,48,Male,Operations,Executive,Bachelors,8,123260,2,No,Yes,4,3,1
E6285,Charles Chang,27,Other,Sales,Analyst,Bachelors,2,69152,3,No,Yes,1,4,1
E6286,Spencer Kelly,48,Female,HR,Executive,Diploma,13,101585,4,No,No,3,2,4
E6287,Tammy Duncan,30,Male,Engineering,Manager,Bachelors,19,136388,3,No,No,3,8,2
E6288,Jonathon Kim,52,Male,Operations,Analyst,Bachelors,2,49308,1,No,No,3,1,4
E6289,Christopher Cain,42,Female,Engineering,Engineer,Bachelors,3,120278,2,No,No,3,1,4
E6290,Anthony Wells,47,Male,Engineering,Engineer,Bachelors,1,44162,3,Yes,No,2,0,1
E6291,Brandon Kirby,34,Male,Engineering,Analyst,Diploma,1,40133,2,No,Yes,2,1,3
E6292,Jamie Miller,44,Male,Operations,Specialist,Bachelors,14,60450,3,No,Yes,3,9,3
E6293,Anna Wong,41,Female,Marketing,Analyst,Masters,12,119733,3,No,No,4,1,2
E6294,Christopher Macdonald,58,Female,HR,Analyst,Bachelors,19,91024,3,No,No,1,5,3
E6295,Leslie Moody,49,Male,Finance,Manager,Masters,10,116900,3,No,Yes,2,6,4
E6296,Jessica Mckee,38,Male,Sales,Analyst,PhD,13,88992,4,No,Yes,2,1,1
E6297,Nicholas Myers,49,Male,Engineering,Executive,Bachelors,16,73206,3,No,Yes,3,6,4
E6298,Meagan Charles,23,Female,Sales,Executive,Bachelors,14,144533,3,No,No,3,4,2
E6299,Amber Williams,46,Male,HR,Engineer,Bachelors,13,83734,4,No,No,2,0,1
E6300,Micheal Green,27,Male,Operations,Specialist,Bachelors,18,91874,5,Yes,No,2,3,4
E6301,Rachel Henderson,32,Female,Finance,Engineer,Masters,1,58901,3,No,No,3,8,1
E6302,Andrew Lam,59,Female,Engineering,Manager,Diploma,3,134417,3,No,No,3,7,2
E6303,Cassandra Mitchell,27,Other,Finance,Analyst,Bachelors,7,88039,3,No,Yes,4,1,3
E6304,Melissa Grant,32,Female,Sales,Engineer,Masters,11,127955,3,No,No,3,3,3
E6305,James Rodriguez,35,Male,Finance,Analyst,Bachelors,12,88475,3,No,No,3,5,1
E6306,Lauren Trevino,23,Male,Engineering,Engineer,Bachelors,17,133952,3,No,No,3,0,2
E6307,Margaret White,24,Male,Operations,Analyst,Masters,16,28162,5,Yes,Yes,4,2,2
E6308,Stacey Howe,56,Male,Finance,Engineer,Diploma,12,74390,3,No,Yes,4,0,3
E6309,Diane Bishop,54,Female,Finance,Executive,Bachelors,11,114387,3,No,No,3,8,1
E6310,David Baker,45,Female,Marketing,Manager,Bachelors,6,119524,5,No,No,3,6,3
E6311,Allison Chavez,40,Female,Marketing,Engineer,Masters,15,132265,3,No,No,4,3,2
E6312,Austin Smith,39,Male,Marketing,Executive,Masters,13,32410,3,No,No,2,7,4
E6313,Ashley Thomas,45,Female,Operations,Specialist,PhD,4,32120,3,No,No,3,8,2
E6314,Mrs. Olivia Petersen,56,Female,Marketing,Engineer,Bachelors,10,51702,3,No,Yes,2,2,4
E6315,Joshua Martinez,22,Male,Engineering,Analyst,Masters,7,39810,3,Yes,No,3,1,1
E6316,Laura Clarke,57,Female,Marketing,Manager,Bachelors,8,61854,3,Yes,Yes,3,6,4
E6317,Joseph Patel,46,Male,Engineering,Executive,Masters,17,86769,3,No,No,1,2,3
E6318,Lisa Beard,55,Male,HR,Executive,Bachelors,7,88997,4,No,No,2,2,1
E6319,David Mendoza,46,Female,Finance,Manager,Bachelors,6,57682,2,No,No,3,2,2
E6320,Nicole Wallace DDS,37,Female,HR,Engineer,Diploma,7,106645,4,No,No,3,4,3
E6321,Marcus Brown,55,Male,Sales,Analyst,Masters,14,74928,3,No,No,3,7,3
E6322,Daniel Gallegos,50,Male,Sales,Specialist,Bachelors,18,71780,3,No,No,2,0,2
E6323,Nicole Hardy,40,Other,Sales,Engineer,Masters,3,110698,3,No,Yes,3,5,1
E6324,Pedro Greene,44,Female,Operations,Manager,Masters,6,128319,5,No,Yes,4,6,3
E6325,Yvette Marks,40,Female,Operations,Engineer,Bachelors,3,105037,3,No,No,4,0,4
E6326,Ashley Lewis,46,Male,Engineering,Engineer,Bachelors,14,141421,4,No,No,2,6,1
E6327,Stephanie Peterson,37,Male,Marketing,Manager,Bachelors,1,27948,3,No,No,4,1,4
E6328,Mrs. Dawn Hawkins,30,Male,Sales,Manager,Bachelors,11,65003,5,No,No,3,0,1
E6329,Gary Greer,22,Male,Operations,Specialist,Diploma,5,139370,3,Yes,No,3,9,4
E6330,Christopher Knox,40,Male,Engineering,Manager,Masters,5,137876,3,No,No,2,3,1
E6331,Eric Thomas,54,Male,Sales,Manager,PhD,13,108613,4,No,Yes,3,1,3
E6332,Brent Stewart,55,Female,Sales,Manager,Masters,5,147083,3,No,No,1,8,3
E6333,Corey Roberts,37,Male,Finance,Executive,Masters,0,101246,4,No,No,3,7,2
E6334,Keith Morales,39,Female,Sales,Manager,Bachelors,5,101861,3,No,No,3,3,4
E6335,Perry Washington,55,Male,Finance,Manager,Masters,17,42330,4,No,No,3,6,3
E6336,Nicole Barton,46,Male,Sales,Manager,Masters,15,111175,3,No,No,1,7,3
E6337,David Medina,27,Male,HR,Specialist,Bachelors,0,72722,3,No,No,3,8,2
E6338,Lydia Payne,42,Female,HR,Engineer,Masters,18,62705,3,No,No,3,4,3
E6339,Monica Cline,27,Male,Operations,Manager,Bachelors,17,31898,4,No,Yes,3,3,3
E6340,Juan Davis,53,Other,HR,Manager,PhD,1,35994,3,No,No,3,7,3
E6341,Devin Black,52,Female,HR,Specialist,Diploma,18,26124,3,No,No,2,2,2
E6342,Rachel Franco DDS,31,Female,Engineering,Engineer,Masters,16,116360,3,No,No,3,1,2
E6343,Lori Valentine,51,Male,Operations,Specialist,Bachelors,17,106177,4,No,No,3,2,4
E6344,Lisa Ryan,39,Female,Finance,Analyst,Masters,3,148434,3,No,Yes,4,5,4
E6345,Danielle Hester,45,Female,Operations,Analyst,Masters,17,91924,3,No,No,3,7,4
E6346,Luke Alexander,30,Male,Finance,Analyst,Diploma,4,82758,3,No,No,4,2,4
E6347,Jane Edwards,52,Female,Sales,Manager,Bachelors,11,114565,3,No,Yes,2,9,4
E6348,Ann Peterson,36,Female,Finance,Specialist,Masters,14,46526,4,No,No,4,1,3
E6349,Erik Keller,25,Female,Engineering,Manager,Bachelors,14,94183,1,No,Yes,3,7,4
E6350,Louis Bowen,30,Female,Finance,Analyst,Masters,2,106884,4,No,No,3,9,3
E6351,Amy Mcdaniel,30,Female,Engineering,Engineer,PhD,2,74991,3,No,No,2,4,1
E6352,Isaiah Terry,47,Female,HR,Engineer,PhD,10,58974,4,No,Yes,2,7,1
E6353,Michael Bell,25,Male,Marketing,Specialist,Masters,19,148535,3,No,Yes,3,3,1
E6354,Blake Vega,38,Female,Finance,Engineer,Masters,13,34847,3,No,No,4,5,2
E6355,Ronnie Medina,37,Female,Engineering,Analyst,PhD,6,128176,3,Yes,No,2,5,1
E6356,Rhonda Clark,36,Female,Engineering,Specialist,Masters,17,71851,4,No,No,2,0,2
E6357,Jason Fletcher,56,Other,Engineering,Specialist,Bachelors,5,140666,4,No,Yes,4,4,1
E6358,Jose Green,26,Male,HR,Analyst,Diploma,5,107470,3,No,Yes,1,1,3
E6359,Anthony Washington,26,Male,Marketing,Analyst,Bachelors,10,99027,5,No,No,3,1,4
E6360,Kristopher Curtis,41,Male,Marketing,Analyst,Masters,2,83664,3,No,No,3,7,4
E6361,Chad Moreno,36,Male,HR,Analyst,Bachelors,13,95924,3,No,No,3,1,2
E6362,Cassidy Carter,39,Male,Operations,Specialist,Bachelors,11,54259,2,No,No,2,0,3
E6363,James Grimes,23,Female,Engineering,Engineer,Masters,13,68976,2,Yes,No,3,7,2
E6364,Natalie Hawkins,50,Male,Engineering,Analyst,Masters,14,110899,3,No,No,2,4,1
E6365,Jonathan Williams,34,Female,Sales,Executive,Bachelors,8,38591,2,Yes,No,2,9,4
E6366,Deborah Smith,25,Female,Engineering,Specialist,Bachelors,18,106917,3,No,Yes,1,1,4
E6367,Emily Henderson,31,Male,Sales,Manager,Bachelors,11,76247,4,No,No,3,7,1
E6368,Peter Morgan,52,Male,Engineering,Engineer,Masters,6,139892,3,No,No,2,1,4
E6369,Laura Patton,29,Female,Engineering,Specialist,Bachelors,16,39946,3,No,Yes,1,8,3
E6370,Francis Walker,24,Female,Marketing,Analyst,Diploma,13,86215,3,No,No,3,0,3
E6371,Renee Johnson,30,Female,Sales,Executive,Bachelors,14,115533,3,No,No,1,2,2
E6372,Scott Wood,51,Female,Marketing,Manager,Diploma,13,38261,3,Yes,No,3,7,4
E6373,Sherri Logan,32,Other,Finance,Engineer,Masters,18,26985,3,No,No,2,8,1
E6374,Cathy Barnes,56,Female,Engineering,Analyst,Bachelors,18,100701,3,No,Yes,3,0,3
E6375,Amy Sanders,58,Female,Marketing,Specialist,Bachelors,13,135356,3,Yes,No,4,2,2
E6376,Lee Perez,34,Female,Engineering,Specialist,PhD,7,57414,3,No,No,3,8,3
E6377,Michael Leonard,57,Female,Finance,Engineer,Diploma,12,47847,3,No,No,3,1,4
E6378,Cody Thompson,34,Male,Finance,Executive,Diploma,3,61514,4,No,No,3,4,4
E6379,Victor Yates,33,Other,Finance,Analyst,Bachelors,11,32311,3,No,No,3,1,3
E6380,Stanley Benson,58,Male,Engineering,Engineer,Bachelors,0,141391,3,No,No,3,5,4
E6381,James Gallagher,31,Female,Finance,Engineer,Bachelors,4,113153,4,No,No,3,1,4
E6382,Jeanette Garcia,30,Male,Marketing,Specialist,Bachelors,3,103373,3,No,No,2,9,2
E6383,Michael Garcia,28,Male,Engineering,Engineer,Bachelors,15,78176,4,No,No,3,4,2
E6384,William Gordon,23,Male,Sales,Manager,Masters,18,121002,3,No,No,2,5,4
E6385,Kim Holmes,44,Male,Finance,Manager,Masters,19,36428,4,No,No,3,8,1
E6386,Anthony Hodges,42,Male,HR,Analyst,Masters,18,77835,3,No,No,3,7,3
E6387,Alexis Wells,44,Female,Finance,Engineer,Bachelors,2,33165,3,Yes,Yes,3,7,1
E6388,Jennifer Dawson,50,Male,Engineering,Specialist,Bachelors,15,59561,3,No,No,3,7,2
E6389,Bethany Baxter MD,35,Male,Engineering,Analyst,Bachelors,6,96637,2,No,No,3,7,2
E6390,Teresa Wallace,47,Male,Marketing,Executive,PhD,4,112298,3,No,No,1,0,2
E6391,Alexis Pham,26,Female,Sales,Specialist,Diploma,19,120847,3,No,No,1,7,1
E6392,Zachary Ortiz,52,Male,Operations,Executive,Bachelors,0,67670,3,No,No,3,0,2
E6393,Christopher Burnett,46,Male,Finance,Analyst,Bachelors,10,88081,3,No,No,3,9,1
E6394,Nicholas Calhoun,52,Female,Finance,Manager,Bachelors,16,145942,3,Yes,No,3,7,4
E6395,Joseph Perez,41,Female,Engineering,Specialist,Masters,11,123137,4,No,No,2,2,2
E6396,Karen Perez,38,Male,Marketing,Specialist,Bachelors,17,128962,2,No,No,2,0,1
E6397,Kevin Cruz,23,Male,Finance,Analyst,Bachelors,1,47462,4,No,No,3,8,4
E6398,Amber Spencer,46,Male,Marketing,Specialist,Bachelors,9,135117,3,No,No,3,3,3
E6399,Madison Richardson,34,Other,Operations,Specialist,Masters,18,58451,3,No,No,3,2,1
E6400,Jose Collins,49,Male,Marketing,Analyst,Bachelors,15,146863,2,Yes,No,2,8,1
E6401,Justin Potter,27,Female,Sales,Engineer,Masters,7,123326,3,No,Yes,4,1,1
E6402,Sherry Cox,24,Male,Marketing,Analyst,Masters,1,79917,3,No,No,1,3,2
E6403,Tiffany Williams,56,Female,Marketing,Specialist,PhD,4,83776,3,No,No,3,2,1
E6404,Jessica Torres,39,Male,Engineering,Analyst,Bachelors,3,80866,5,No,No,3,7,3
E6405,Matthew Morgan,32,Male,Marketing,Specialist,Bachelors,3,35680,5,Yes,No,3,5,1
E6406,Craig Beard,41,Male,Operations,Executive,PhD,0,52705,3,No,No,3,1,1
E6407,Tony Moore,26,Male,Engineering,Executive,Bachelors,14,75943,3,No,Yes,1,8,2
E6408,Jillian Carrillo,40,Male,Sales,Manager,Bachelors,12,112951,5,No,No,4,2,3
E6409,Nancy Rowland,43,Female,Engineering,Analyst,Bachelors,16,51393,4,No,No,3,5,2
E6410,Lisa Ochoa,40,Other,Sales,Analyst,Masters,5,145142,1,No,No,3,8,3
E6411,Jeffrey Ayala,37,Male,HR,Executive,Bachelors,19,95318,3,No,No,3,0,3
E6412,Dana Carter,45,Female,Engineering,Executive,Masters,12,101895,3,No,No,2,5,3
E6413,Natalie Burns,25,Other,Finance,Executive,Bachelors,11,110415,2,No,Yes,3,9,3
E6414,Sean Peters,36,Female,Engineering,Manager,Bachelors,11,79418,1,No,Yes,4,8,3
E6415,Christopher Jones,46,Male,Marketing,Manager,Masters,19,37749,3,No,Yes,4,8,3
E6416,Miguel Pena,56,Female,Engineering,Engineer,Masters,9,147874,1,No,Yes,3,9,2
E6417,Ryan Lawson,35,Male,Operations,Analyst,Bachelors,1,103452,1,No,No,2,1,3
E6418,David Williams,40,Female,Sales,Manager,Bachelors,14,91287,3,Yes,No,2,5,3
E6419,Mark Johnson,59,Male,Marketing,Specialist,Masters,18,98131,5,Yes,Yes,3,9,3
E6420,Rebecca Perez,57,Male,Marketing,Analyst,Bachelors,3,93962,4,No,No,3,1,1
E6421,Kathryn Thomas,28,Male,Finance,Engineer,Bachelors,13,115777,3,No,No,3,6,2
E6422,Crystal Abbott,51,Male,HR,Executive,Masters,0,131803,3,No,Yes,4,3,1
E6423,Alexandra Hodge,40,Female,Finance,Engineer,Masters,0,138060,4,No,No,2,8,2
E6424,Rachel Yang,46,Male,Marketing,Analyst,Bachelors,17,141556,3,No,Yes,3,7,1
E6425,Michelle Sanders,37,Female,Marketing,Executive,Bachelors,14,49878,2,Yes,No,1,5,4
E6426,Dustin Stein,29,Male,Finance,Engineer,Bachelors,10,58479,4,No,Yes,3,3,2
E6427,Haley Jackson,39,Male,Engineering,Engineer,Masters,17,41909,2,Yes,No,2,2,1
E6428,Thomas Moses,49,Female,Sales,Analyst,Masters,9,65089,3,No,Yes,3,8,2
E6429,Jeffrey Petersen,37,Other,Engineering,Manager,Bachelors,3,102870,4,No,Yes,3,5,3
E6430,Joseph Ward,40,Male,Operations,Specialist,PhD,13,50335,2,No,No,3,2,3
E6431,Lance Robinson,38,Male,Sales,Engineer,Diploma,17,29701,4,No,No,2,3,1
E6432,Kristen Smith,34,Female,Operations,Specialist,Diploma,0,76698,1,No,No,3,7,1
E6433,Nicole Mcbride,28,Male,Marketing,Analyst,Diploma,6,49295,5,No,Yes,3,3,2
E6434,Daisy Larson,48,Female,Operations,Analyst,PhD,3,115217,4,No,No,3,3,3
E6435,Jesus Shaw,31,Female,Sales,Manager,Bachelors,3,49460,5,No,Yes,4,8,1
E6436,Shelly Moss,55,Male,HR,Executive,Bachelors,17,46219,4,No,No,1,2,4
E6437,Laura Coleman,57,Male,Sales,Specialist,PhD,8,91442,3,No,No,4,9,4
